employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-43591780,Nicholas,Lawrence,Female,North Carolina,Raleigh,2021-11-07,Customer Service,Support Specialist,High School,54427,Satisfactory,No,1983-05-30,2022-05-06
00-86993604,Jason,Taylor,Female,North Carolina,Raleigh,2017-07-17,Customer Service,Help Desk Technician,High School,76508,Good,No,2001-07-29,2021-04-22
00-72945888,Brenda,Daniel,Male,Georgia,Savannah,2023-09-17,Sales,Sales Representative,Bachelor,66949,Satisfactory,Yes,2002-06-14,2024-03-15
00-63986843,Ashley,Gonzales,Female,North Carolina,Raleigh,2024-04-21,Operations,Logistics Coordinator,Bachelor,58769,Needs Improvement,Yes,1984-03-10,2024-10-18
00-97856154,Garrett,Warner,Female,North Carolina,Greensboro,2017-08-12,Operations,Logistics Coordinator,Bachelor,62251,Satisfactory,No,1984-10-27,2019-11-07
00-52488318,Stacey,Simmons,Male,Texas,San Antonio,2017-03-07,Sales,Sales Consultant,Master,71513,Excellent,No,1991-01-23,2017-09-03
00-78869999,Bianca,Woods,Male,North Carolina,Raleigh,2015-01-07,Sales,Sales Consultant,Bachelor,91719,Needs Improvement,No,2003-04-29,2024-11-14
00-66126308,Jamie,Wright,Female,North Carolina,Charlotte,2022-07-30,Operations,Inventory Specialist,High School,62423,Satisfactory,No,1970-11-15,2023-01-26
00-85397661,Richard,Snyder,Male,North Carolina,Charlotte,2018-10-11,Operations,Operations Analyst,Bachelor,88851,Satisfactory,Yes,1972-03-06,2021-03-10
00-67845445,Tina,Pham,Female,North Carolina,Greensboro,2023-04-12,IT,Software Developer,Bachelor,85361,Satisfactory,No,1978-06-18,2023-10-09
00-54928472,Joe,Stevenson,Female,New York,Buffalo,2017-07-12,HR,HR Coordinator,Bachelor,53892,Good,Yes,2003-04-17,2021-09-09
00-70505863,Amber,Best,Female,North Carolina,Greensboro,2020-07-12,Operations,Operations Analyst,Master,78589,Good,No,2001-01-08,2021-01-08
00-78556303,William,Miller,Male,North Carolina,Greensboro,2017-11-08,Operations,Logistics Coordinator,Bachelor,69609,Good,No,1998-07-05,2021-07-21
00-93312729,Ryan,White,Male,Georgia,Savannah,2018-06-17,Marketing,Content Creator,Bachelor,64275,Good,No,1968-01-01,2022-07-03
00-19267284,Kaylee,Russell,Female,Florida,Miami,2018-09-24,IT,Software Developer,Bachelor,82144,Satisfactory,Yes,1984-03-08,2019-03-23
00-11458548,Richard,Foster,Female,North Carolina,Raleigh,2023-07-03,Sales,Sales Consultant,Master,74566,Satisfactory,No,1970-02-18,2023-12-30
00-55978307,Diana,Ortiz,Male,Louisiana,New Orleans,2020-09-30,Operations,Logistics Coordinator,Bachelor,61540,Needs Improvement,Yes,1978-08-08,2021-03-29
00-92250483,Cynthia,Young,Female,Georgia,Athens,2015-09-13,IT,IT Support Specialist,High School,62524,Satisfactory,No,1976-05-29,2018-11-05
00-59302531,Robert,Vance,Female,North Carolina,Charlotte,2017-03-28,Operations,Logistics Coordinator,Bachelor,56142,Good,No,1984-10-11,2017-09-24
00-94193108,Lawrence,Cooper,Male,North Carolina,Charlotte,2022-03-01,Operations,Logistics Coordinator,Bachelor,72067,Good,No,1977-09-21,2022-08-28
00-67299279,Sierra,Ortiz,Male,California,San Francisco,2024-01-30,Sales,Sales Specialist,Bachelor,67274,Excellent,No,1996-08-23,2024-07-28
00-62621878,John,Brooks,Female,North Carolina,Raleigh,2015-02-03,IT,IT Support Specialist,High School,61105,Good,Yes,1981-07-17,2024-05-05
00-78406252,Joseph,Pierce,Male,North Carolina,Greensboro,2015-01-23,IT,Software Developer,Bachelor,90764,Satisfactory,Yes,1992-06-30,2021-03-23
00-87893777,Haley,Cox,Female,North Carolina,Charlotte,2020-07-18,Finance,Financial Analyst,PhD,102595,Satisfactory,No,1972-03-26,2021-01-14
00-90067234,Susan,Franklin,Male,Florida,Miami,2018-11-23,Customer Service,Support Specialist,Bachelor,65498,Good,Yes,1981-07-20,2023-10-11
00-67811946,Michael,Williams,Female,Texas,Dallas,2021-03-29,IT,Software Developer,Master,110042,Good,No,1970-06-13,2021-09-25
00-95938437,Jared,Mckenzie,Female,Georgia,Savannah,2020-07-09,Operations,Inventory Specialist,High School,60881,Good,Yes,1985-05-03,2021-06-06
00-43469867,Sarah,Brown,Male,North Carolina,Raleigh,2020-11-03,Sales,Sales Representative,Bachelor,74835,Good,Yes,1979-03-17,2022-05-02
00-58159388,Kimberly,Rodriguez,Female,Ohio,Cleveland,2017-10-07,Marketing,Marketing Coordinator,Bachelor,64574,Satisfactory,Yes,1981-08-01,2018-04-05
00-19162369,Katrina,Miller,Male,North Carolina,Charlotte,2017-04-08,IT,Software Developer,Bachelor,87263,Excellent,No,1995-10-24,2021-10-09
00-77349557,Holly,Hall,Male,North Carolina,Charlotte,2017-08-11,Marketing,Content Creator,Bachelor,61535,Satisfactory,No,2002-07-30,2019-08-20
00-93803197,Jason,Morrison,Male,North Carolina,Greensboro,2017-07-02,Customer Service,Customer Service Manager,PhD,81494,Good,No,1986-05-05,2017-12-29
00-47802102,Nancy,Lawson,Female,Texas,San Antonio,2017-09-20,IT,IT Support Specialist,Bachelor,58762,Good,No,1983-04-05,2018-06-08
00-86038645,Richard,Ortiz,Male,New York,Buffalo,2015-06-02,Operations,Operations Analyst,Master,66067,Satisfactory,No,1993-09-14,2024-11-15
00-21772491,Amanda,Green,Male,North Carolina,Greensboro,2017-03-08,Sales,Sales Representative,Bachelor,76044,Satisfactory,No,1991-05-13,2017-09-04
00-54361983,Amber,Murphy,Male,California,San Francisco,2023-01-05,Marketing,Content Creator,High School,62686,Satisfactory,No,1990-11-28,2023-09-07
00-93755440,Matthew,Palmer,Male,North Carolina,Charlotte,2020-05-24,IT,Software Developer,Master,97396,Good,Yes,1960-09-27,2022-09-23
00-53041671,Jonathan,Ayala,Male,Georgia,Atlanta,2016-07-22,Customer Service,Help Desk Technician,High School,85197,Satisfactory,Yes,1991-05-23,2022-07-31
00-88421233,Jessica,Russell,Male,North Carolina,Raleigh,2017-12-06,IT,Software Developer,Bachelor,113701,Good,No,1963-12-20,2019-07-24
00-55252855,Benjamin,Jordan,Male,Georgia,Savannah,2019-09-30,Operations,Logistics Coordinator,Bachelor,67313,Good,No,1971-04-11,2020-03-28
00-86262198,Charles,Molina,Male,North Carolina,Raleigh,2023-05-11,IT,IT Manager,PhD,98139,Excellent,Yes,1977-02-04,2023-11-07
00-90209345,Justin,Perez,Female,North Carolina,Raleigh,2017-06-25,Operations,Logistics Coordinator,Bachelor,55772,Satisfactory,No,1985-09-22,2020-04-17
00-93968318,Bianca,Powell,Female,North Carolina,Greensboro,2022-07-18,Operations,Inventory Specialist,High School,61527,Good,Yes,1970-06-22,2023-06-04
00-96447363,Jeffrey,Taylor,Female,North Carolina,Raleigh,2024-08-29,Customer Service,Support Specialist,Bachelor,65352,Satisfactory,Yes,1972-01-01,2025-02-25
00-23013867,Nathan,Butler,Female,North Carolina,Charlotte,2024-01-27,Operations,Inventory Specialist,High School,60721,Good,No,1985-08-01,2024-07-25
00-81277907,Michael,Mcdowell,Male,North Carolina,Raleigh,2023-04-11,Customer Service,Customer Service Representative,Bachelor,70584,Excellent,No,1973-03-27,2023-10-08
00-24150756,Alex,Morris,Male,California,San Francisco,2024-06-29,Finance,Accountant,Bachelor,78093,Excellent,Yes,1982-01-10,2024-12-26
00-75604733,Matthew,Shields,Female,North Carolina,Raleigh,2017-08-25,Customer Service,Support Specialist,High School,55933,Good,Yes,1983-04-26,2024-06-26
00-31696707,Chloe,Frazier,Male,Florida,Orlando,2019-07-13,Sales,Sales Consultant,Bachelor,85371,Good,No,1985-01-13,2020-01-09
00-55180232,Michael,Olsen,Male,North Carolina,Greensboro,2016-05-04,Customer Service,Support Specialist,High School,61590,Good,No,2004-05-09,2016-10-31
00-81664264,Courtney,Miller,Female,North Carolina,Charlotte,2016-06-04,IT,System Administrator,Master,85866,Good,No,1975-09-20,2022-12-28
00-21573697,Ronald,Bullock,Female,Louisiana,New Orleans,2024-10-13,Operations,Inventory Specialist,Bachelor,63090,Good,No,1972-05-15,2025-04-11
00-97182202,Philip,Davis,Male,Ohio,Columbus,2024-02-28,Sales,Sales Consultant,PhD,95103,Good,Yes,1960-11-12,2024-08-26
00-83989369,Brian,Kane,Female,North Carolina,Charlotte,2017-07-17,Sales,Sales Specialist,Bachelor,59263,Good,No,1978-04-10,2021-01-23
00-84055356,Aaron,Franco,Female,North Carolina,Charlotte,2024-07-18,Finance,Accounts Payable Specialist,Bachelor,56679,Satisfactory,No,1986-09-07,2025-01-14
00-55283839,Michelle,Carpenter,Male,California,Fresno,2023-04-14,IT,Software Developer,Master,89521,Excellent,No,1984-12-18,2023-10-11
00-21788537,Jason,Madden,Male,Georgia,Athens,2020-08-19,Customer Service,Customer Service Representative,High School,57306,Excellent,No,1994-05-31,2021-06-11
00-45669098,Michael,Stewart,Male,Florida,Orlando,2020-10-30,Customer Service,Customer Service Manager,Master,95821,Good,No,1980-10-23,2021-04-28
00-26830969,Ryan,Walsh,Male,North Carolina,Raleigh,2015-05-31,Sales,Sales Specialist,Master,56249,Needs Improvement,No,1975-09-09,2019-09-08
00-74330746,Erica,Bowman,Female,North Carolina,Greensboro,2022-11-18,IT,IT Support Specialist,Bachelor,55603,Good,No,1972-03-11,2023-05-17
00-47444821,Amber,Wright,Female,North Carolina,Raleigh,2017-12-11,IT,IT Support Specialist,High School,63234,Satisfactory,No,1965-11-27,2024-08-01
00-98360761,Debra,Howard,Male,Texas,Dallas,2022-03-21,Operations,Operations Analyst,Bachelor,64206,Good,Yes,1979-03-21,2022-09-17
00-31358347,Christopher,Jones,Male,North Carolina,Charlotte,2015-10-03,Sales,Sales Specialist,PhD,57821,Satisfactory,Yes,1994-05-22,2024-03-19
00-75377192,Dawn,Shaw,Female,Florida,Orlando,2023-03-21,IT,Software Developer,Bachelor,86235,Satisfactory,No,1998-07-11,2023-09-17
00-58585698,Justin,Miller,Female,North Carolina,Charlotte,2019-05-12,Customer Service,Help Desk Technician,High School,71854,Good,No,1985-09-21,2024-03-09
00-77509579,Amanda,Brown,Female,North Carolina,Greensboro,2020-04-19,IT,Software Developer,Master,86398,Satisfactory,No,1986-03-06,2020-10-16
00-89307263,Jake,Price,Male,North Carolina,Charlotte,2017-08-09,Operations,Inventory Specialist,Bachelor,69677,Good,No,1963-07-01,2018-02-05
00-28464625,Brandon,Jackson,Male,North Carolina,Greensboro,2021-02-04,Operations,Operations Analyst,Bachelor,78915,Needs Improvement,Yes,1972-08-01,2021-08-03
00-36221543,Luis,Delgado,Female,North Carolina,Greensboro,2022-05-09,Operations,Operations Analyst,Bachelor,62280,Good,Yes,1984-10-24,2022-11-05
00-39496828,Lisa,Gordon,Female,Georgia,Athens,2018-04-24,Customer Service,Support Specialist,High School,62158,Satisfactory,No,1985-11-08,2019-09-27
00-82307668,Claire,Diaz,Male,Georgia,Athens,2022-07-05,Operations,Logistics Coordinator,Bachelor,61590,Satisfactory,No,2004-02-15,2023-01-01
00-65563820,Malik,Miller,Female,North Carolina,Greensboro,2022-11-28,Operations,Operations Analyst,Master,73851,Good,No,1997-02-08,2023-05-27
00-38805106,Breanna,Gomez,Female,Texas,Houston,2021-10-05,HR,Recruiter,High School,69261,Satisfactory,No,1969-12-22,2022-04-03
00-75756655,Erica,Rice,Male,North Carolina,Raleigh,2021-09-04,Sales,Sales Specialist,PhD,63490,Satisfactory,No,1963-09-18,2022-03-03
00-97872620,Tammy,Barron,Male,Georgia,Savannah,2018-02-02,Operations,Logistics Coordinator,Bachelor,65393,Satisfactory,No,1982-08-26,2021-02-14
00-37602546,Jacqueline,Drake,Female,Texas,Houston,2015-12-19,Customer Service,Customer Service Representative,High School,61347,Good,Yes,1998-10-30,2021-04-15
00-41378904,David,Harper,Male,North Carolina,Charlotte,2017-12-22,Customer Service,Help Desk Technician,High School,84271,Good,Yes,1989-01-03,2020-10-06
00-36227738,Brianna,Villa,Male,New York,Rochester,2015-10-05,Operations,Operations Analyst,Master,81033,Good,No,1994-03-25,2019-07-17
00-93002806,Connie,Terrell,Female,Georgia,Savannah,2024-12-30,Marketing,Content Creator,High School,63986,Good,Yes,1970-06-18,2025-06-28
00-65898059,Jason,Riggs,Female,North Carolina,Charlotte,2017-05-07,Customer Service,Support Specialist,Bachelor,61795,Good,No,1994-01-15,2021-09-25
00-56252266,John,Berger,Female,Florida,Miami,2024-06-28,Customer Service,Support Specialist,Bachelor,60478,Good,No,1998-05-13,2024-12-25
00-11745455,Jennifer,Massey,Female,North Carolina,Greensboro,2017-09-07,IT,Software Developer,Master,92180,Good,No,1998-06-14,2021-04-30
00-39825111,Lynn,Terrell,Male,Georgia,Savannah,2018-07-26,Sales,Sales Manager,PhD,110058,Good,Yes,1988-10-26,2022-06-12
00-22596942,Elizabeth,Stewart,Male,North Carolina,Charlotte,2015-11-10,Operations,Inventory Specialist,Bachelor,59256,Good,No,1996-05-16,2021-07-04
00-63944147,Stacey,Joseph,Male,North Carolina,Raleigh,2020-03-03,Sales,Sales Consultant,Master,75472,Good,No,1993-05-29,2020-08-30
00-36673186,Willie,Wood,Male,Florida,Orlando,2019-02-07,Customer Service,Support Specialist,High School,63289,Good,No,1969-08-05,2021-03-10
00-13642036,Mariah,Rodriguez,Female,North Carolina,Raleigh,2023-07-16,Sales,Sales Specialist,Bachelor,54782,Good,No,1997-03-12,2024-01-12
00-46357300,Kelsey,Ferguson,Male,North Carolina,Charlotte,2020-05-26,Customer Service,Support Specialist,High School,61351,Good,No,2000-02-25,2022-09-29
00-80118527,Zachary,Miller,Male,North Carolina,Charlotte,2017-10-13,Sales,Sales Representative,Bachelor,69767,Excellent,No,1965-04-27,2018-04-11
00-23562704,Gina,Banks,Female,North Carolina,Raleigh,2015-03-30,Operations,Operations Analyst,Master,85031,Satisfactory,Yes,1986-12-19,2020-12-29
00-35328802,Paul,Arnold,Female,North Carolina,Raleigh,2018-10-20,IT,System Administrator,Bachelor,89901,Satisfactory,No,1999-05-05,2019-04-18
00-34849820,Christian,Arnold,Male,North Carolina,Greensboro,2024-03-07,Operations,Inventory Specialist,High School,59896,Good,No,1994-12-04,2024-09-03
00-78176835,David,Rogers,Female,North Carolina,Charlotte,2024-11-08,Operations,Inventory Specialist,High School,63166,Satisfactory,No,1962-06-03,2025-05-07
00-55304646,Julie,Vargas,Male,North Carolina,Charlotte,2018-08-23,Customer Service,Support Specialist,High School,57911,Good,No,1974-11-23,2019-02-19
00-48353698,Jacqueline,Hayes,Male,North Carolina,Charlotte,2024-08-02,Sales,Sales Consultant,Master,73382,Good,Yes,1986-10-22,2025-01-29
00-12617857,Phillip,Brown,Male,North Carolina,Greensboro,2020-01-01,Operations,Inventory Specialist,High School,58497,Satisfactory,No,1984-03-27,2022-08-17
00-49625950,Kimberly,Sweeney,Female,Georgia,Athens,2017-10-18,Sales,Sales Specialist,Bachelor,53986,Good,Yes,1997-10-15,2021-01-15
00-78367976,Sara,Erickson,Male,North Carolina,Raleigh,2021-10-31,Operations,Logistics Coordinator,Bachelor,62036,Good,Yes,1965-02-22,2022-04-29
00-35146113,Tammy,Robinson,Female,New York,Rochester,2016-03-30,Customer Service,Support Specialist,Bachelor,59569,Good,No,1974-12-14,2021-11-30
00-89125321,Alison,Barrett,Female,North Carolina,Greensboro,2017-12-05,Operations,Logistics Coordinator,Bachelor,57383,Good,No,1998-07-25,2018-06-03
00-23605677,Jonathan,Duke,Female,Texas,Dallas,2023-01-06,Operations,Logistics Coordinator,Bachelor,62861,Good,No,1971-09-19,2023-07-05
00-66506345,Megan,Murray,Female,Florida,Miami,2020-12-13,Customer Service,Support Specialist,High School,63943,Satisfactory,No,1963-07-10,2021-06-11
00-68321193,Erin,Ramirez,Male,Louisiana,New Orleans,2020-11-29,Customer Service,Support Specialist,Bachelor,75466,Satisfactory,No,1966-08-14,2024-12-03
00-54770900,Paula,Ellis,Male,North Carolina,Greensboro,2017-02-02,Sales,Sales Consultant,Bachelor,75872,Good,No,1978-11-14,2019-08-21
00-21873932,Jennifer,Hopkins,Female,Georgia,Savannah,2017-01-23,Finance,Financial Analyst,Master,98298,Good,No,2004-03-13,2020-12-05
00-99951858,Michael,Garza,Female,Georgia,Savannah,2017-06-28,Finance,Accountant,Bachelor,70202,Good,No,2001-02-28,2023-06-19
00-28814043,Stephen,Taylor,Male,North Carolina,Raleigh,2022-04-16,HR,HR Assistant,Bachelor,67572,Needs Improvement,Yes,1969-09-20,2022-10-13
00-88212081,Lori,King,Male,Texas,Dallas,2019-03-17,Operations,Logistics Coordinator,Bachelor,68396,Satisfactory,Yes,1974-10-31,2021-03-09
00-14645035,Joyce,Johnson,Male,Texas,San Antonio,2020-03-26,Operations,Logistics Coordinator,Bachelor,70987,Good,No,1972-09-05,2020-09-22
00-51372574,Richard,Hart,Male,North Carolina,Charlotte,2017-07-29,IT,IT Support Specialist,High School,57188,Satisfactory,No,1987-04-23,2018-01-25
00-84335986,Julie,Murphy,Male,North Carolina,Greensboro,2017-06-10,Customer Service,Support Specialist,High School,60161,Good,Yes,2001-06-24,2018-07-08
00-45340458,Kelli,Ballard,Female,Ohio,Cleveland,2019-04-29,Operations,Inventory Specialist,High School,59989,Satisfactory,No,1990-04-22,2020-09-07
00-49038348,Walter,Lewis,Female,North Carolina,Charlotte,2019-03-21,IT,Software Developer,Bachelor,83897,Good,No,1967-12-04,2021-11-02
00-62738102,Gregory,Burns,Male,Texas,Dallas,2018-10-15,Customer Service,Help Desk Technician,Bachelor,65303,Needs Improvement,No,1960-05-23,2019-04-13
00-71599803,Philip,Stout,Female,Texas,San Antonio,2019-12-01,IT,IT Support Specialist,Bachelor,55990,Good,No,1992-02-25,2021-01-30
00-35416353,Vickie,Morales,Male,California,Los Angeles,2017-04-11,Sales,Sales Representative,Bachelor,80706,Satisfactory,Yes,1992-03-13,2018-12-05
00-71894615,Samantha,Hernandez,Female,North Carolina,Charlotte,2017-01-22,IT,IT Support Specialist,High School,60376,Satisfactory,No,1979-11-07,2017-07-21
00-20658397,Destiny,Parker,Male,North Carolina,Raleigh,2020-03-31,Sales,Sales Specialist,PhD,64022,Satisfactory,No,1982-09-30,2023-04-10
00-99025128,Joseph,Brown,Male,North Carolina,Raleigh,2023-12-07,Sales,Sales Specialist,Bachelor,63215,Good,No,1990-01-30,2024-06-04
00-73186062,Jessica,Johnson,Male,North Carolina,Greensboro,2020-10-26,Operations,Inventory Specialist,High School,61170,Satisfactory,No,1971-10-06,2024-11-22
00-46422772,Leah,Hanson,Female,Texas,Dallas,2020-11-14,Operations,Inventory Specialist,High School,54365,Good,Yes,1996-02-04,2021-10-09
00-50760488,Christine,Wise,Female,Florida,Miami,2020-03-07,Sales,Sales Representative,Bachelor,74347,Excellent,No,1979-10-30,2024-08-30
00-54723521,Kevin,Bailey,Male,North Carolina,Raleigh,2017-11-25,Marketing,SEO Specialist,Bachelor,73908,Satisfactory,No,1975-06-14,2021-12-18
00-56670720,Karen,Lowery,Female,North Carolina,Charlotte,2022-09-26,Operations,Inventory Specialist,High School,52669,Good,Yes,2003-01-16,2023-11-23
00-69510385,Melvin,Hill,Male,Florida,Tampa,2023-10-09,Operations,Logistics Coordinator,Bachelor,65608,Excellent,Yes,1993-09-09,2024-04-06
00-96002233,Jessica,Walker,Male,North Carolina,Charlotte,2021-06-29,Sales,Sales Specialist,Master,57060,Good,No,1977-09-16,2021-12-26
00-15086930,Nathan,Foster,Male,North Carolina,Charlotte,2017-11-20,Sales,Sales Representative,Bachelor,75802,Good,Yes,1982-05-09,2018-05-19
00-96441926,Jamie,Davis,Male,Georgia,Atlanta,2017-11-16,Operations,Inventory Specialist,High School,62153,Good,Yes,1967-04-24,2021-07-16
00-70620987,Mary,Dunlap,Male,North Carolina,Raleigh,2015-06-06,Sales,Sales Specialist,Master,59400,Good,No,1965-05-29,2021-05-17
00-17169191,Anita,Malone,Male,Georgia,Atlanta,2018-03-15,Marketing,Marketing Coordinator,Bachelor,73224,Needs Improvement,No,1990-08-27,2021-08-28
00-41951092,Rhonda,Gonzalez,Male,North Carolina,Raleigh,2018-06-14,Operations,Inventory Specialist,Bachelor,64173,Satisfactory,No,1984-07-15,2022-10-15
00-40891718,Toni,Newman,Female,North Carolina,Raleigh,2017-01-11,Sales,Sales Consultant,Master,93879,Good,No,1982-05-04,2021-09-25
00-70358294,Melissa,Hancock,Male,California,San Francisco,2016-05-25,Sales,Sales Consultant,Bachelor,102969,Good,Yes,2001-05-17,2023-07-18
00-46757738,Joseph,Wright,Female,Georgia,Savannah,2022-12-27,Sales,Sales Specialist,PhD,72880,Good,No,1977-09-28,2023-08-19
